id,smirks,sources
EVODEX-Nm80,C[C:8](:[C:9]):[C:16]>>O[C:8](:[C:9]):[C:16],EVODEX-P137
EVODEX-Nm81,C[C:7]([N:6])([O:17])[C:27]>>[H][C:7]([N:6])([O:17])[C:27],EVODEX-P138
EVODEX-Nm82,[C:15][C:16](=[O:17])[S:18].[H][C:71]([C:70])([O:72])[C:73]>>[C:15][C:16](=[O:17])[C:71]([C:70])([O:72])[C:73].[S:18],EVODEX-P140
EVODEX-Nm83,S[C:16]([C:15])=[O:17].[H][C:71]([C:70])([O:72])[C:73]>>[C:15][C:16](=[O:17])[C:71]([C:70])([O:72])[C:73],EVODEX-P142
EVODEX-Nm84,[H][C:71]([C:70])([O:72])[C:73]>>C[C:71]([C:70])([O:72])[C:73],EVODEX-P143
EVODEX-Nm85,[H][N:9]([C:10])[H:18].[N:1]=[C:2]([N:3])[N:4]>>[N:4].[N:1]=[C:2]([N:3])[N:9]([C:10])[H:18],EVODEX-P146
EVODEX-Nm86,[H][N:9]([C:10])[H:18].N[C:2](=[N:1])[N:3]>>[N:1]=[C:2]([N:3])[N:9]([C:10])[H:18],EVODEX-P147
EVODEX-Nm87,N[C:2](=[N:1])[N:3]>>N[C:2](=[N:1])[N:3],EVODEX-P148
EVODEX-Nm88,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[H][C:20]([C:19])([S:21])[H:49].[O:29]=[O:30]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:29][C:20]([C:19])([S:21])[H:49].[H][O:30][H],EVODEX-P152
EVODEX-Nm89,[O:29]=[O:30]>>[H][O:29]C.[H][O:30][H],"EVODEX-P153,EVODEX-P442,EVODEX-P942,EVODEX-P1607,EVODEX-P1673"
EVODEX-Nm90,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[H][C:20]([C:19])([S:21])[H:49].O=[O:29]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:29][C:20]([C:19])([S:21])[H:49],EVODEX-P154
EVODEX-Nm91,[H][C:20]([C:19])([S:21])[H:49]>>O[C:20]([C:19])([S:21])[H:49],EVODEX-P155
EVODEX-Nm92,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[O:29]=[O:30]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:29]C.[H][O:30][H],"EVODEX-P156,EVODEX-P945"
EVODEX-Nm93,[H][C:52]([C:50])([C:53])[N:57]([H])[C:56]>>[C:50][C:52]([C:53])=[N:57][C:56],"EVODEX-P157,EVODEX-P524,EVODEX-P675"
EVODEX-Nm94,O=[O:31]>>[H][O:31]C,"EVODEX-P158,EVODEX-P447,EVODEX-P762,EVODEX-P765,EVODEX-P780,EVODEX-P946,EVODEX-P1604,EVODEX-P1670"
EVODEX-Nm95,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].O=[O:29]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:29]C,"EVODEX-P159,EVODEX-P947"
EVODEX-Nm96,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].O=[O:30]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:30][H],EVODEX-P160
EVODEX-Nm97,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[H][C:20]([C:19])([S:21])[H:49]>>[C:4][C:6]([C:7])=[N:17][C:16].O[C:20]([C:19])([S:21])[H:49],EVODEX-P161
EVODEX-Nm98,[H][C:20]([C:19])([S:21])[H:49].[O:29]=[O:30]>>[H][O:29][C:20]([C:19])([S:21])[H:49].[H][O:30][H],EVODEX-P162
EVODEX-Nm99,O=[O:30]>>[H][O:30][H],EVODEX-P163
EVODEX-Nm100,[H][C:20]([C:19])([S:21])[H:49].O=[O:29]>>[H][O:29][C:20]([C:19])([S:21])[H:49],EVODEX-P164
EVODEX-Nm101,[H][C:4]([C:2])([C:5]([O:6])([H:14])[H:15])[O:7]>>[C:2][C:4](=[C:5]([H:14])[H:15])[O:7].[O:6],EVODEX-P166
EVODEX-Nm102,[H][C:4]([C:2])([C:5](O)([H:14])[H:15])[O:7]>>[C:2][C:4](=[C:5]([H:14])[H:15])[O:7],EVODEX-P167
EVODEX-Nm103,[H][O:19][C:18].[O:27][C:28]([O:29])([C:41])[H:73]>>[C:18][O:19][C:28]([O:27])([C:41])[H:73].[O:29],"EVODEX-P176,EVODEX-P424,EVODEX-P668,EVODEX-P723,EVODEX-P781,EVODEX-P1083,EVODEX-P1224,EVODEX-P1285,EVODEX-P1307,EVODEX-P1363,EVODEX-P1657,EVODEX-P1752,EVODEX-P1851,EVODEX-P1903"
EVODEX-Nm104,[H][O:19][C:18].O[C:28]([O:27])([C:41])[H:73]>>[C:18][O:19][C:28]([O:27])([C:41])[H:73],"EVODEX-P178,EVODEX-P426,EVODEX-P670,EVODEX-P725,EVODEX-P783,EVODEX-P1084,EVODEX-P1225,EVODEX-P1287,EVODEX-P1308,EVODEX-P1364,EVODEX-P1659,EVODEX-P1753,EVODEX-P1852,EVODEX-P1905"
EVODEX-Nm105,[N:1]#[C:2][C:3].[H][O:10][H]>>O[C:2]([C:3])=[O:10].[H][N:1]([H])[H],"EVODEX-P179,EVODEX-P330"
EVODEX-Nm106,C#[N:1]>>[H][N:1]([H])[H],"EVODEX-P181,EVODEX-P331"
EVODEX-Nm107,N#[C:2][C:3].[H][O:10][H]>>O[C:2]([C:3])=[O:10],"EVODEX-P182,EVODEX-P332"
EVODEX-Nm108,N#[C:2][C:3]>>O[C:2](=O)[C:3],"EVODEX-P183,EVODEX-P333"
EVODEX-Nm109,[N:1]#[C:2][C:3]>>O[C:2](=O)[C:3].[H][N:1]([H])[H],"EVODEX-P184,EVODEX-P334"
EVODEX-Nm110,[C:1]([O:2])([H:15])([H:16])[H:17].[H][O:14][H:25]>>[C:1]([O:14][H:25])([H:15])([H:16])[H:17].[O:2],EVODEX-P185
EVODEX-Nm111,O[C:1]([H:15])([H:16])[H:17].[H][O:14][H:25]>>[C:1]([O:14][H:25])([H:15])([H:16])[H:17],EVODEX-P187
EVODEX-Nm112,O[C:1]([H:15])([H:16])[H:17]>>O[C:1]([H:15])([H:16])[H:17],EVODEX-P189
EVODEX-Nm113,[H][C:1]([H])([H])[C:2]([H])([N:3]([H])[C:4][C:6]([H])([H])[C:7]([H])([H])[C:8][O:10][H])[C:11][N:13]([H])[C:14]([H])([C:15]([H])([H])[C:16]([H])([H])[C:17][N:18]([H])[H])[C:20][N:22]1[C:23]([H])([H])[C:24]([H])([H])[C:25]([H])([H])[C:26]1([H])[C:27][N:29]([H])[C:30]([H])([C:31]([H])([H])[C:32]1:[C:33]([H]):[C:34]([H]):[C:35]([H]):[C:36]([H]):[C:37]:1[H])[C:38][N:40]([H])[C:41]1:[C:42]([H]):[C:43]([H]):[C:44]:[C:48]([H]):[C:49]:1[H]>>[H][C:1]([H])([H])[C:2]([H])([N:3]([H])[C:4][C:6]([H])([H])[C:7]([H])([H])[C:8][O:10][H])[C:11][N:13]([H])[C:14]([H])([C:15]([H])([H])[C:16]([H])([H])[C:17][N:18]([H])[H])[C:20][N:22]1[C:23]([H])([H])[C:24]([H])([H])[C:25]([H])([H])[C:26]1([H])[C:27][N:29]([H])[C:30]([H])([C:31]([H])([H])[C:32]1:[C:33]([H]):[C:34]([H]):[C:35]([H]):[C:36]([H]):[C:37]:1[H])[C:38][N:40]([H])[C:41]1:[C:42]([H]):[C:43]([H]):[C:44]:[C:48]([H]):[C:49]:1[H],EVODEX-P191
EVODEX-Nm114,[S:5][C:6]([C:7])([H:23])[H:24].[H][O:15][H:30]>>[C:6]([C:7])([O:15][H:30])([H:23])[H:24].[S:5],EVODEX-P199
EVODEX-Nm115,S[C:6]([C:7])([H:23])[H:24].[H][O:15][H:30]>>[C:6]([C:7])([O:15][H:30])([H:23])[H:24],EVODEX-P201
EVODEX-Nm116,S[C:6]([C:7])([H:23])[H:24]>>O[C:6]([C:7])([H:23])[H:24],EVODEX-P203
EVODEX-Nm117,S[C:49](=[O:50])[C:51]>>[H][C:49]([H])([O:50][H])[C:51],EVODEX-P213
EVODEX-Nm118,[S:48][C:49](=[O:50])[C:51]>>[H][C:49]([H])([O:50][H])[C:51].[S:48],EVODEX-P214
EVODEX-Nm119,[H][C:8]([C:7])([O:9][H])[H:19].[O:11]=[O:12]>>[C:7][C:8](=[O:9])[H:19].[H][O:11][O:12][H],"EVODEX-P216,EVODEX-P352,EVODEX-P1047"
EVODEX-Nm120,[H][C:8]([C:7])([O:9][H])[H:19]>>[C:7][C:8](=[O:9])[H:19],"EVODEX-P217,EVODEX-P353,EVODEX-P373,EVODEX-P879,EVODEX-P1048,EVODEX-P1590"
EVODEX-Nm121,C=[O:52]>>[H][O:52][H],"EVODEX-P218,EVODEX-P340,EVODEX-P925,EVODEX-P1178"
EVODEX-Nm122,[O:8][C:9]([O:10])([C:19])[H:38].[H][N:29](:[C:28]):[C:30]>>[O:8][C:9]([C:19])([N:29](:[C:28]):[C:30])[H:38].[O:10],"EVODEX-P223,EVODEX-P364,EVODEX-P1049"
EVODEX-Nm123,C[O:7][P:8]>>[H][O:7][P:8],"EVODEX-P224,EVODEX-P355,EVODEX-P372,EVODEX-P425,EVODEX-P435,EVODEX-P669,EVODEX-P724,EVODEX-P733,EVODEX-P782,EVODEX-P797,EVODEX-P863,EVODEX-P1089,EVODEX-P1128,EVODEX-P1286,EVODEX-P1294,EVODEX-P1328,EVODEX-P1393,EVODEX-P1538,EVODEX-P1632,EVODEX-P1641,EVODEX-P1656,EVODEX-P1658,EVODEX-P1873"
EVODEX-Nm124,O[C:9]([O:8])([C:19])[H:38].[H][N:29](:[C:28]):[C:30]>>[O:8][C:9]([C:19])([N:29](:[C:28]):[C:30])[H:38],"EVODEX-P225,EVODEX-P365,EVODEX-P1050"
EVODEX-Nm125,[H][N:29](:[C:28]):[C:30]>>C[N:29](:[C:28]):[C:30],"EVODEX-P226,EVODEX-P366,EVODEX-P1052,EVODEX-P1297"
EVODEX-Nm126,O[C:9]([O:8])([C:19])[H:38]>>N[C:9]([O:8])([C:19])[H:38],"EVODEX-P227,EVODEX-P367,EVODEX-P1051"
EVODEX-Nm127,[H][O:16][C:15]1([H:28])CC[O:8][C:7]1>>[H][O:8][C:7][C:15](=[O:16])[H:28],"EVODEX-P230,EVODEX-P317"
EVODEX-Nm128,[H][O:10][C:9]1([C:11])[O:8][C:7][C:15]([O:16][H])([H:28])[C:13]1>>[C:9](=[O:10])([C:11])[C:13].[C:7]([O:8])[C:15](=[O:16])[H:28],"EVODEX-P231,EVODEX-P318"
EVODEX-Nm129,[H][O:10][C:9](O)([C:11])[C:13](C)([O:14])[H:26]>>[H][C:13]([C:9](=[O:10])[C:11])([O:14])[H:26],"EVODEX-P232,EVODEX-P319"
EVODEX-Nm130,[N:10][C:11]([O:12])([C:22])[H:39].[H][O:26][P:25]>>[C:11]([O:12])([C:22])([O:26][P:25])[H:39].[N:10],"EVODEX-P233,EVODEX-P1461"
EVODEX-Nm131,N[C:11]([O:12])([C:22])[H:39].[H][O:26][P:25]>>[C:11]([O:12])([C:22])([O:26][P:25])[H:39],"EVODEX-P235,EVODEX-P1462"
EVODEX-Nm132,N[C:11]([O:12])([C:22])[H:39]>>O[C:11]([O:12])([C:22])[H:39],"EVODEX-P237,EVODEX-P1463,EVODEX-P1866"
EVODEX-Nm133,[O:1]=[C:2]1[C:3]([H:41])=[C:4]([H:42])[C:5](=[N:6][C:7])[C:16]([H:46])=[C:17]1[H:47].[H][C:37]([C:35])([O:38][H])[C:39]>>[C:35][C:37](=[O:38])[C:39].[H][O:1][C:2]1:[C:3]([H:41]):[C:4]([H:42]):[C:5]([N:6]([H])[C:7]):[C:16]([H:46]):[C:17]:1[H:47],EVODEX-P249
EVODEX-Nm134,[O:1]=[C:2]1[C:3]([H:41])=[C:4]([H:42])[C:5](=[N:6][C:7])[C:16]([H:46])=[C:17]1[H:47]>>[H][O:1][C:2]1:[C:3]([H:41]):[C:4]([H:42]):[C:5]([N:6]([H])[C:7]):[C:16]([H:46]):[C:17]:1[H:47],EVODEX-P250
EVODEX-Nm135,[H][C:3]([C:2](=[O:1])[H:11])([O:4][H])[C:5]>>[H][O:1][C:2]([H])([C:3](=[O:4])[C:5])[H:11],"EVODEX-P252,EVODEX-P954"
EVODEX-Nm136,[H][S:48][C:47].[O:67][P:68](=[O:69])([O:70])[O:71].[O:80]=[C:81]([O:82][H:140])[C:83]>>[C:47][S:48][C:81](=[O:80])[C:83].[O:67][P:68](=[O:69])([O:70])[O:82][H:140].[O:71],"EVODEX-P258,EVODEX-P700,EVODEX-P817"
EVODEX-Nm137,[H][S:48][C:47].O[P:68]([O:67])(=[O:69])[O:70].[O:80]=[C:81]([O:82][H:140])[C:83]>>[C:47][S:48][C:81](=[O:80])[C:83].[O:67][P:68](=[O:69])([O:70])[O:82][H:140],"EVODEX-P259,EVODEX-P701,EVODEX-P818"
EVODEX-Nm138,[H][S:48][C:47].O[C:81](=[O:80])[C:83]>>[C:47][S:48][C:81](=[O:80])[C:83],"EVODEX-P260,EVODEX-P708"
EVODEX-Nm139,[H][S:48][C:47]>>C[S:48][C:47],"EVODEX-P261,EVODEX-P265,EVODEX-P297,EVODEX-P610,EVODEX-P630,EVODEX-P703,EVODEX-P704,EVODEX-P802,EVODEX-P822,EVODEX-P861,EVODEX-P1381,EVODEX-P1551"
EVODEX-Nm140,[H][S:48][C:47].P[O:71][P:72].O[C:81](=[O:80])[C:83]>>[C:47][S:48][C:81](=[O:80])[C:83].[H][O:71][P:72],"EVODEX-P262,EVODEX-P705,EVODEX-P819"
EVODEX-Nm141,[H][S:48][C:47].[O:80]=[C:81]([O:82])[C:83]>>[C:47][S:48][C:81](=[O:80])[C:83].[O:82],"EVODEX-P264,EVODEX-P709,EVODEX-P821"
EVODEX-Nm142,[H][S:48][C:47].O[P:68]([O:67])(=[O:69])[O:70]>>C[S:48][C:47].O[P:68]([O:67])(=[O:69])[O:70],"EVODEX-P266,EVODEX-P706,EVODEX-P823"
EVODEX-Nm143,[H][S:48][C:47].P[O:71][P:72]>>C[S:48][C:47].[H][O:71][P:72],"EVODEX-P268,EVODEX-P707,EVODEX-P825"
EVODEX-Nm144,P[O:71][P:72].O[C:81](=[O:80])[C:83]>>S[C:81](=[O:80])[C:83].[H][O:71][P:72],"EVODEX-P270,EVODEX-P713,EVODEX-P827"
EVODEX-Nm145,O[C:81](=[O:80])[C:83]>>S[C:81](=[O:80])[C:83],"EVODEX-P272,EVODEX-P712"
EVODEX-Nm146,[C:1](=[C:2]([O:3])[C:8])([H:12])[H:13].[H][O:11][H:17]>>[H][C:2]([C:1]([O:11][H:17])([H:12])[H:13])([O:3])[C:8],EVODEX-P275
EVODEX-Nm147,[C:1](=[C:2]([O:3])[C:8])([H:12])[H:13]>>[H][C:2]([C:1](O)([H:12])[H:13])([O:3])[C:8],EVODEX-P277
EVODEX-Nm148,[H][C:7]([C:6])=[O:8].[O:11]=[C:12]=[O:13]>>[H][O:11][C:12]([C:7]([C:6])=[O:8])=[O:13],"EVODEX-P278,EVODEX-P1204"
EVODEX-Nm149,[O:11]=[C:12]=[O:13]>>[H][O:11][C:12](C)=[O:13],"EVODEX-P279,EVODEX-P474,EVODEX-P657,EVODEX-P1206,EVODEX-P1460"
EVODEX-Nm150,[H][C:7]([C:6])=[O:8]>>C[C:7]([C:6])=[O:8],"EVODEX-P280,EVODEX-P1205"
EVODEX-Nm151,C[C:4]([C:5])([H:11])[H:12]>>[H][C:4]([C:5])([H:11])[H:12],"EVODEX-P289,EVODEX-P663,EVODEX-P1550"
EVODEX-Nm152,[H][C:22]([C:21][C:24]([O:25])([C:26])[H:48])([O:23])[H:45]>>[C:21][C:22]([O:23])([C:24]([O:25])([C:26])[H:48])[H:45],EVODEX-P290
EVODEX-Nm153,[O:23][P:24](=[O:25])([O:26])[O:27].[H][O:35][C:34]>>[O:23].[P:24](=[O:25])([O:26])([O:27])[O:35][C:34],"EVODEX-P291,EVODEX-P311,EVODEX-P402,EVODEX-P579,EVODEX-P584,EVODEX-P747,EVODEX-P844,EVODEX-P1011,EVODEX-P1094,EVODEX-P1106,EVODEX-P1182,EVODEX-P1199,EVODEX-P1220,EVODEX-P1268,EVODEX-P1472,EVODEX-P1543,EVODEX-P1676,EVODEX-P1729"
EVODEX-Nm154,O[P:24](=[O:25])([O:26])[O:27].[H][O:35][C:34]>>[P:24](=[O:25])([O:26])([O:27])[O:35][C:34],"EVODEX-P292,EVODEX-P313,EVODEX-P403,EVODEX-P580,EVODEX-P585,EVODEX-P748,EVODEX-P846,EVODEX-P1012,EVODEX-P1095,EVODEX-P1107,EVODEX-P1183,EVODEX-P1200,EVODEX-P1221,EVODEX-P1269,EVODEX-P1473,EVODEX-P1544,EVODEX-P1677,EVODEX-P1731"
EVODEX-Nm155,[H][O:5][C:4]>>P[O:5][C:4],"EVODEX-P294,EVODEX-P315,EVODEX-P404,EVODEX-P581,EVODEX-P586,EVODEX-P848,EVODEX-P1013,EVODEX-P1108,EVODEX-P1185,EVODEX-P1202,EVODEX-P1271,EVODEX-P1475,EVODEX-P1545,EVODEX-P1678,EVODEX-P1733"
EVODEX-Nm156,[H][C:4]([C:2]([C:1])=[O:3])=[O:5].[H][S:40][C:39]>>[H][C:2]([C:1])([O:3][H])[C:4](=[O:5])[S:40][C:39],EVODEX-P296
EVODEX-Nm157,[H][C:4]([C:2]([C:1])=[O:3])=[O:5]>>[H][C:2]([C:1])([O:3][H])[C:4](S)=[O:5],EVODEX-P298
EVODEX-Nm158,[H][C:3]([C:2](=[O:1])[C:5])([O:4][H])[H:19]>>[H][O:1][C:2]([H])([C:3](=[O:4])[H:19])[C:5],"EVODEX-P299,EVODEX-P939"
EVODEX-Nm159,[C:1][C:2](=[O:3])[H:12].[H][C:5]([N:4])([C:6])[H:15]>>[H][O:3][C:2]([C:1])([C:5]([N:4])([C:6])[H:15])[H:12],"EVODEX-P302,EVODEX-P410"
EVODEX-Nm160,[H][C:5]([N:4])([C:6])[H:15]>>C[C:5]([N:4])([C:6])[H:15],"EVODEX-P303,EVODEX-P412"
EVODEX-Nm161,[C:1][C:2](=[O:3])[H:12]>>[H][O:3][C:2](C)([C:1])[H:12],"EVODEX-P304,EVODEX-P411,EVODEX-P423,EVODEX-P896,EVODEX-P1842"
EVODEX-Nm162,[C:1][C:2](=[O:3])[S:4].[H][O:80][C:79]>>[C:1][C:2](=[O:3])[O:80][C:79].[S:4],"EVODEX-P305,EVODEX-P831"
EVODEX-Nm163,S[C:2]([C:1])=[O:3].[H][O:80][C:79]>>[C:1][C:2](=[O:3])[O:80][C:79],"EVODEX-P307,EVODEX-P832"
EVODEX-Nm164,[H][O:14][C:13]>>C[O:14][C:13],"EVODEX-P308,EVODEX-P427,EVODEX-P515,EVODEX-P598,EVODEX-P641,EVODEX-P671,EVODEX-P727,EVODEX-P784,EVODEX-P834,EVODEX-P931,EVODEX-P1086,EVODEX-P1226,EVODEX-P1289,EVODEX-P1310,EVODEX-P1366,EVODEX-P1660,EVODEX-P1744,EVODEX-P1853,EVODEX-P1906"
EVODEX-Nm165,S[C:2]([C:1])=[O:3]>>O[C:2]([C:1])=[O:3],"EVODEX-P309,EVODEX-P509,EVODEX-P833,EVODEX-P1138"
EVODEX-Nm166,[N:1][C:2](:[N:3]):[N:11].[H][O:12][H:18]>>[N:1].[C:2](:[N:3])(:[N:11])[O:12][H:18],"EVODEX-P322,EVODEX-P450,EVODEX-P1523,EVODEX-P1724"
EVODEX-Nm167,N[C:2](:[N:3]):[N:11].[H][O:12][H:18]>>[C:2](:[N:3])(:[N:11])[O:12][H:18],"EVODEX-P323,EVODEX-P451,EVODEX-P1525,EVODEX-P1725"
EVODEX-Nm168,N[C:2](:[N:3]):[N:11]>>O[C:2](:[N:3]):[N:11],"EVODEX-P325,EVODEX-P453,EVODEX-P1527,EVODEX-P1726"
EVODEX-Nm169,[H][N:1]([H:85])[H:86].O=[C:51]([C:50])[C:53]>>[H][C:51]([N:1]([H:85])[H:86])([C:50])[C:53],"EVODEX-P341,EVODEX-P1169"
EVODEX-Nm170,[H][N:1]([H:85])[H:86]>>C[N:1]([H:85])[H:86],"EVODEX-P344,EVODEX-P1176,EVODEX-P1826,EVODEX-P1839"
EVODEX-Nm171,[H][N:1]([H:85])[H:86].[C:50][C:51](=[O:52])[C:53]>>[H][C:51]([N:1]([H:85])[H:86])([C:50])[C:53].[H][O:52][H],"EVODEX-P345,EVODEX-P1173"
EVODEX-Nm172,O=[C:51]([C:50])[C:53]>>[H][C:51](N)([C:50])[C:53],"EVODEX-P347,EVODEX-P389,EVODEX-P561,EVODEX-P1172,EVODEX-P1314,EVODEX-P1479,EVODEX-P1716"
EVODEX-Nm173,[C:50][C:51](=[O:52])[C:53]>>[H][C:51](N)([C:50])[C:53].[H][O:52][H],"EVODEX-P349,EVODEX-P384,EVODEX-P566,EVODEX-P1175,EVODEX-P1305,EVODEX-P1318,EVODEX-P1484,EVODEX-P1704,EVODEX-P1710"
EVODEX-Nm174,[C:7]:[C:8]([O:9]):[C:14].[H][O:1][H:22]>>[O:1]([C:8](:[C:7]):[C:14])[H:22].[O:9],"EVODEX-P354,EVODEX-P553,EVODEX-P756,EVODEX-P1628,EVODEX-P1799"
EVODEX-Nm175,O[C:8](:[C:7]):[C:14].[H][O:1][H:22]>>[O:1]([C:8](:[C:7]):[C:14])[H:22],"EVODEX-P356,EVODEX-P554,EVODEX-P758,EVODEX-P1629,EVODEX-P1801"
EVODEX-Nm176,O[C:8](:[C:7]):[C:14]>>O[C:8](:[C:7]):[C:14],"EVODEX-P357,EVODEX-P556,EVODEX-P759,EVODEX-P1631,EVODEX-P1803"
EVODEX-Nm177,[O:2]=[C:3]([O:4])[C:16].[H][O:1][H:29]>>[O:1]([C:3](=[O:2])[C:16])[H:29].[O:4],EVODEX-P361
EVODEX-Nm178,[C:13][C:20]([O:19])([C:21])[H:33].[H][O:23][H:36]>>[C:13][C:20]([C:21])([O:23][H:36])[H:33].[O:19],EVODEX-P369
EVODEX-Nm179,[H][C:3]([C:2][C:5](O)([H:13])[H:14])([O:4][H])[H:11]>>[H][C:5]([C:2][C:3](=[O:4])[H:11])([H:13])[H:14],EVODEX-P374
EVODEX-Nm180,[H][O:47][C:46](=[O:45])[C:48][C:49]([H])([O:50][H])[C:51]>>[C:48][C:49](=[O:50])[C:51].[O:45]=[C:46]=[O:47],EVODEX-P375
EVODEX-Nm181,[H][C:49]([C:48](C)([H:83])[H:84])([O:50][H])[C:51]>>[H][C:48]([C:49](=[O:50])[C:51])([H:83])[H:84],EVODEX-P378
EVODEX-Nm182,C[N:1]([H:20])[H:21]>>C[N:1]([H:20])[H:21],"EVODEX-P382,EVODEX-P562,EVODEX-P1301,EVODEX-P1315,EVODEX-P1480,EVODEX-P1701"
EVODEX-Nm183,C=[O:16]>>C=[O:16],"EVODEX-P383,EVODEX-P564,EVODEX-P1303,EVODEX-P1317,EVODEX-P1482,EVODEX-P1703"
EVODEX-Nm184,[C:1][C:2](=[O:3])[C:4].[H][O:13][C:11]([C:8]([C:7])([C:9])[N:10]([H:24])[H:25])=[O:12]>>[C:11](=[O:12])=[O:13].[H][C:2]([C:1])([C:4])[N:10]([H:24])[H:25].[O:3]=[C:8]([C:7])[C:9],EVODEX-P385
EVODEX-Nm185,C=[O:3].C[C:8](N)([C:7])[C:9]>>[O:3]=[C:8]([C:7])[C:9],EVODEX-P386
EVODEX-Nm186,O=[C:2]([C:1])[C:4].[H][O:13][C:11](C[N:10]([H:24])[H:25])=[O:12]>>[C:11](=[O:12])=[O:13].[H][C:2]([C:1])([C:4])[N:10]([H:24])[H:25],EVODEX-P387
EVODEX-Nm187,C=[O:3].[H][O:13][C:11]([C:8](N)([C:7])[C:9])=[O:12]>>[C:11](=[O:12])=[O:13].[O:3]=[C:8]([C:7])[C:9],EVODEX-P388
EVODEX-Nm188,[C:1][C:2](=[O:3])[C:4].C[C:8]([C:7])([C:9])[N:10]([H:24])[H:25]>>[H][C:2]([C:1])([C:4])[N:10]([H:24])[H:25].[O:3]=[C:8]([C:7])[C:9],EVODEX-P390
EVODEX-Nm189,[H][O:13][C:11]([C:8]([C:7])([C:9])[N:10])=[O:12]>>[C:11](=[O:12])=[O:13].[N:10].O=[C:8]([C:7])[C:9],EVODEX-P392
EVODEX-Nm190,[H][O:13][C:11](C[N:10]([H:24])[H:25])=[O:12]>>[C:11](=[O:12])=[O:13].C[N:10]([H:24])[H:25],EVODEX-P393
EVODEX-Nm191,C[C:8](N)([C:7])[C:9]>>O=[C:8]([C:7])[C:9],EVODEX-P394
EVODEX-Nm192,[H][O:13][C:11]([C:8](N)([C:7])[C:9])=[O:12]>>[C:11](=[O:12])=[O:13].O=[C:8]([C:7])[C:9],EVODEX-P395
EVODEX-Nm193,C[C:8]([C:7])([C:9])[N:10]>>[N:10].O=[C:8]([C:7])[C:9],EVODEX-P396
EVODEX-Nm194,O=[C:2]([C:1])[C:4].C[N:10]([H:24])[H:25]>>[H][C:2]([C:1])([C:4])[N:10]([H:24])[H:25],"EVODEX-P397,EVODEX-P560,EVODEX-P1300,EVODEX-P1313,EVODEX-P1478,EVODEX-P1700"
EVODEX-Nm195,C[C:9]#[N:10]>>[H][C:9]#[N:10],"EVODEX-P398,EVODEX-P964"
EVODEX-Nm196,[H][O:8][C:7]([C:6])([C:9])[H:18]>>[C:6][C:7](=[O:8])[H:18].[C:9],"EVODEX-P399,EVODEX-P965,EVODEX-P1001"
EVODEX-Nm197,[H][O:8][C:7](C)([C:6])[H:18]>>[C:6][C:7](=[O:8])[H:18],"EVODEX-P400,EVODEX-P966,EVODEX-P1000"
EVODEX-Nm198,[H][O:10][C:9].[O:1]=[P:2]([O:3])([O:4])[O:5]>>[O:1]=[P:2]([O:3])([O:4])[O:10][C:9].[O:5],EVODEX-P401
EVODEX-Nm199,[C:1](=[C:2]([O:3][P:4](=[O:5])([O:6])[O:7])[C:8])([H:26])[H:27].[O:12]=[C:13]([C:14])[H:31].[H][O:11][H:42]>>[H][O:12][C:13]([C:1]([C:2](=[O:3])[C:8])([H:26])[H:27])([C:14])[H:31].[P:4](=[O:5])([O:6])([O:7])[O:11][H:42],EVODEX-P413
EVODEX-Nm200,P[O:3][C:2](=[C:1]([H:26])[H:27])[C:8]>>C[C:1]([C:2](=[O:3])[C:8])([H:26])[H:27],"EVODEX-P414,EVODEX-P1455"
EVODEX-Nm201,[C:1](=[C:2]([O:3][P:4])[C:8])([H:26])[H:27]>>C[C:1]([C:2](=[O:3])[C:8])([H:26])[H:27].[P:4],"EVODEX-P415,EVODEX-P1456"
EVODEX-Nm202,[C:1](=[C:2]([O:3][P:4](=[O:5])([O:6])[O:7])[C:8])([H:26])[H:27].[H][O:11][H:42]>>C[C:1]([C:2](=[O:3])[C:8])([H:26])[H:27].[P:4](=[O:5])([O:6])([O:7])[O:11][H:42],EVODEX-P417
EVODEX-Nm203,P[O:3][C:2](=[C:1]([H:26])[H:27])[C:8].[O:12]=[C:13]([C:14])[H:31]>>[H][O:12][C:13]([C:1]([C:2](=[O:3])[C:8])([H:26])[H:27])([C:14])[H:31],EVODEX-P418
EVODEX-Nm204,[C:1](=[C:2]([O:3][P:4])[C:8])([H:26])[H:27].[O:12]=[C:13]([C:14])[H:31]>>[H][O:12][C:13]([C:1]([C:2](=[O:3])[C:8])([H:26])[H:27])([C:14])[H:31].[P:4],EVODEX-P419
EVODEX-Nm205,[O:12]=[C:13]([C:14])[H:31].[H][O:11][H:42]>>[H][O:12][C:13](C)([C:14])[H:31].P[O:11][H:42],EVODEX-P420
